p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.27732539532708e-63	-0.322618298611787	1	1	7.39571403894381e-61	0	SCENIC-Hr96-activating-regulon
2.84232271895013e-63	0.486899829652085	1	0.998	1.64570485427212e-60	0	SCENIC-CG18011-activating-regulon
5.05487789655175e-63	-0.295894335460718	1	1	2.92677430210347e-60	0	SCENIC-REPTOR-BP-activating-regulon
5.96953119333382e-63	-0.442763133272446	1	1	3.45635856094028e-60	0	SCENIC-drm-activating-regulon
6.46657112278819e-63	0.323096733693843	1	1	3.74414468009436e-60	0	SCENIC-Hr51-activating-regulon
1.65330264561853e-62	0.443713459288282	1	1	9.57262231813127e-60	0	SCENIC-CG8924-activating-regulon
2.50819139511356e-62	-0.89958192010964	0.992	0.995	1.45224281777075e-59	0	SCENIC-E(spl)m7-HLH-activating-regulon
1.83257866082784e-61	0.360322170742347	1	1	1.06106304461932e-58	0	SCENIC-MTA1-like-activating-regulon
1.95000952619848e-61	-0.928261095680123	1	1	1.12905551566892e-58	0	SCENIC-CG32121-activating-regulon
2.7700338782835e-61	-0.167545724617987	1	1	1.60384961552615e-58	0	SCENIC-CG18476-activating-regulon
3.25580721006226e-61	0.199535256035843	1	1	1.88511237462605e-58	0	SCENIC-ab-activating-regulon
4.42751372910007e-61	-0.462887233333592	1	1	2.56353044914894e-58	0	SCENIC-Trl-activating-regulon
9.908757929921e-61	-0.584265571402336	1	1	5.73717084142426e-58	0	SCENIC-Dfd-activating-regulon
3.10417007492155e-60	-0.677062624156719	0.992	0.997	1.79731447337958e-57	0	SCENIC-CG3407-activating-regulon
8.12457003401127e-60	0.152056277905499	1	1	4.70412604969253e-57	0	SCENIC-cic-activating-regulon
1.33875647879366e-59	-0.65109957462167	1	1	7.75140001221528e-57	0	SCENIC-so-activating-regulon
5.54862769837997e-59	-0.741064657235836	1	1	3.212655437362e-56	0	SCENIC-tx-activating-regulon
1.27119716433608e-58	-0.397368062802568	1	1	7.36023158150592e-56	0	SCENIC-Br140-activating-regulon
1.65211303237796e-58	-0.935551380520304	1	1	9.5657344574684e-56	0	SCENIC-Poxm-activating-regulon
2.48135957609758e-58	0.382836447672696	1	1	1.4367071945605e-55	0	SCENIC-bsh-activating-regulon
3.85777220338836e-58	0.28697405837783	1	1	2.23365010576186e-55	0	SCENIC-CG32006-activating-regulon
7.40927434955644e-58	-0.779840115678615	0.932	0.974	4.28996984839318e-55	0	SCENIC-ro-activating-regulon
1.83858735039254e-57	-0.16853383426767	1	1	1.06454207587728e-54	0	SCENIC-Clamp-activating-regulon
6.38968094699222e-57	0.212199626830282	1	1	3.69962526830849e-54	0	SCENIC-GATAd-activating-regulon
1.7883403227176e-56	-0.665433705735611	1	1	1.03544904685349e-53	0	SCENIC-CTCF-activating-regulon
4.30296346460664e-56	0.488055104987931	1	0.997	2.49141584600724e-53	0	SCENIC-CG6791-activating-regulon
4.77486373447692e-56	0.302703135301944	1	1	2.76464610226214e-53	0	SCENIC-Oaz-activating-regulon
5.72226440748551e-56	0.231720737631544	1	1	3.31319109193411e-53	0	SCENIC-ara-activating-regulon
2.22972314002873e-55	0.205708764821458	1	1	1.29100969807664e-52	0	SCENIC-ey-activating-regulon
2.24502946826676e-55	-1.20129917126086	1	1	1.29987206212646e-52	0	SCENIC-CG14655-activating-regulon
4.65809118304255e-55	-0.414493090246945	1	1	2.69703479498164e-52	0	SCENIC-CG7357-activating-regulon
4.71150543106828e-54	-0.966847777548517	0.9	0.95	2.72796164458854e-51	0	SCENIC-Mabi-activating-regulon
5.05554974831657e-54	0.183590462884028	1	1	2.92716330427529e-51	0	SCENIC-salr-activating-regulon
5.22430354024346e-53	-0.27199615174854	1	1	3.02487174980097e-50	0	SCENIC-Med-activating-regulon
1.47497716374269e-52	-0.67759900852026	1	1	8.54011777807019e-50	0	SCENIC-lz-activating-regulon
2.65570388583632e-52	0.421693131934019	1	1	1.53765254989923e-49	0	SCENIC-unc-4-activating-regulon
2.9887651229496e-52	0.48377883361798	0.997	0.978	1.73049500618782e-49	0	SCENIC-cad-activating-regulon
9.99985078707519e-52	0.401961816863328	1	0.978	5.78991360571654e-49	0	SCENIC-gsb-activating-regulon
7.56909948454566e-51	0.141283184306909	1	1	4.38250860155194e-48	0	SCENIC-gce-activating-regulon
8.82886576702184e-51	0.272160889807065	1	1	5.11191327910564e-48	0	SCENIC-ftz-f1-activating-regulon
1.27707048596174e-50	0.316536604814388	1	0.999	7.39423811371849e-48	0	SCENIC-bi-activating-regulon
1.40782714280941e-50	0.294696020308593	1	1	8.15131915686649e-48	0	SCENIC-CG17568-activating-regulon
1.42963893036905e-50	0.135068700794142	1	0.999	8.27760940683678e-48	0	SCENIC-twi-activating-regulon
1.5971317690076e-50	0.475313935810702	1	0.964	9.247392942554e-48	0	SCENIC-ase-activating-regulon
2.55771371542184e-49	0.198226057602728	1	1	1.48091624122924e-46	0	SCENIC-NK7.1-activating-regulon
1.92590248594824e-48	0.411476471509704	1	0.999	1.11509753936403e-45	0	SCENIC-CG2889-activating-regulon
4.85111383820754e-48	0.131825645670265	1	1	2.80879491232217e-45	0	SCENIC-lola-activating-regulon
4.87342487492149e-48	-0.409466576517737	1	1	2.82171300257954e-45	0	SCENIC-B-H2-activating-regulon
6.86184225040437e-48	0.273195135933894	1	1	3.97300666298413e-45	0	SCENIC-Ets65A-activating-regulon
8.00250397012983e-48	-0.555510993904658	1	1	4.63344979870517e-45	0	SCENIC-NC2beta-activating-regulon
