p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.58848744548353e-17	0.245277507822713	1	1	3.23573423093496e-14	19	SCENIC-tx-activating-regulon
6.63068905342403e-17	0.379211066382605	1	1	3.83916896193251e-14	19	SCENIC-toe-activating-regulon
6.97007716538544e-17	0.361411240175333	1	1	4.03567467875817e-14	19	SCENIC-D19B-activating-regulon
8.82765653888489e-17	-0.256450437293352	1	1	5.11121313601435e-14	19	SCENIC-HLH3B-activating-regulon
1.08694899215e-16	-0.240403192693511	1	1	6.29343466454851e-14	19	SCENIC-unc-4-activating-regulon
1.18588237941889e-16	-0.20302527306522	1	1	6.86625897683535e-14	19	SCENIC-CG10654-activating-regulon
1.26763957975924e-16	-0.443279339166849	0.989	0.997	7.339633166806e-14	19	SCENIC-CG17806-activating-regulon
1.43456752383917e-16	0.273631748983406	1	1	8.30614596302881e-14	19	SCENIC-D1-activating-regulon
1.63973465094303e-16	0.39186953172018	1	1	9.49406362896015e-14	19	SCENIC-REPTOR-BP-activating-regulon
1.85725578096127e-16	-0.190911606552207	0.904	0.965	1.07535109717657e-13	19	SCENIC-HHEX-activating-regulon
1.97671745366413e-16	0.635034038461289	1	1	1.14451940567153e-13	19	SCENIC-lab-activating-regulon
2.08213043443861e-16	0.267006944894294	1	1	1.20555352153995e-13	19	SCENIC-lz-activating-regulon
2.39820573937678e-16	-0.367926672475222	1	1	1.38856112309916e-13	19	SCENIC-H15-activating-regulon
5.80834862694449e-16	-0.255150416371888	1	1	3.36303385500086e-13	19	SCENIC-slbo-activating-regulon
6.39152208005523e-16	-0.212057843056188	1	1	3.70069128435198e-13	19	SCENIC-ab-activating-regulon
7.74617011867853e-16	-0.40207345983498	1	0.996	4.48503249871487e-13	19	SCENIC-CG6791-activating-regulon
9.05376752047812e-16	0.651255023875235	1	1	5.24213139435683e-13	19	SCENIC-CG30020-activating-regulon
1.04930229526618e-15	-0.217737436922837	1	0.999	6.07546028959117e-13	19	SCENIC-CG2889-activating-regulon
1.15926001418658e-15	-0.188530075187495	1	1	6.71211548214028e-13	19	SCENIC-NC2alpha-activating-regulon
1.64763808140228e-15	0.683075482469607	1	1	9.53982449131921e-13	19	SCENIC-CG11560-activating-regulon
1.74577711311224e-15	0.413531558474906	1	1	1.01080494849198e-12	19	SCENIC-CG8944-activating-regulon
2.41552819536435e-15	-0.113802926922724	1	1	1.39859082511596e-12	19	SCENIC-CG13894-activating-regulon
5.64190113857625e-15	0.771992638105703	1	0.962	3.26666075923565e-12	19	SCENIC-CG4820-activating-regulon
7.53398621902478e-15	-0.188273478874818	1	1	4.36217802081535e-12	19	SCENIC-HLH4C-activating-regulon
8.07028751110721e-15	-0.306223938599779	1	1	4.67269646893107e-12	19	SCENIC-pdm3-activating-regulon
1.04566137313916e-14	-0.198322965332681	1	0.999	6.05437935047575e-12	19	SCENIC-ATbp-activating-regulon
1.70210105924081e-14	0.258001954028221	1	1	9.85516513300431e-12	19	SCENIC-Eip74EF-activating-regulon
2.15332914751095e-14	-0.271674433983895	1	1	1.24677757640884e-11	19	SCENIC-sage-activating-regulon
2.62379728392344e-14	0.616132730733256	1	1	1.51917862739167e-11	19	SCENIC-CG3281-activating-regulon
3.99453967428079e-14	0.757481313116525	1	0.988	2.31283847140858e-11	19	SCENIC-pad-activating-regulon
8.52384077454699e-14	-0.278542636939273	0.984	0.997	4.93530380846271e-11	19	SCENIC-sens-activating-regulon
1.33947237179215e-13	-0.198526554985378	1	1	7.75554503267658e-11	19	SCENIC-retn-activating-regulon
3.09941893297637e-13	0.254056043670686	1	1	1.79456356219332e-10	19	SCENIC-repo-activating-regulon
3.94922382588505e-13	-0.163542377874737	1	1	2.28660059518744e-10	19	SCENIC-ush-activating-regulon
4.20675709813707e-13	0.414493440385472	1	1	2.43571235982137e-10	19	SCENIC-inv-activating-regulon
4.62806727980838e-13	-0.133522927023956	0.995	0.998	2.67965095500905e-10	19	SCENIC-CG18011-activating-regulon
6.05246661314993e-13	-0.114700028256801	1	1	3.50437816901381e-10	19	SCENIC-Sidpn-activating-regulon
6.54598878182652e-13	0.329993019163716	1	1	3.79012750467756e-10	19	SCENIC-CG10979-activating-regulon
7.50978614816327e-13	0.625761252945823	1	0.999	4.34816617978653e-10	19	SCENIC-CG10147-activating-regulon
1.46767586457827e-12	0.368876916500716	1	1	8.49784325590819e-10	19	SCENIC-croc-activating-regulon
2.47874601923193e-12	0.338296276617113	1	1	1.43519394513529e-09	19	SCENIC-Poxm-activating-regulon
2.65014977037509e-12	0.17953785265342	1	1	1.53443671704718e-09	19	SCENIC-Pph13-activating-regulon
8.2106857851127e-12	0.765831579075035	1	1	4.75398706958025e-09	19	SCENIC-CG11456-activating-regulon
1.72659653320198e-11	-0.154576829428512	1	1	9.99699392723949e-09	19	SCENIC-rgr-activating-regulon
1.96615025771908e-11	0.355879770831902	1	1	1.13840099921935e-08	19	SCENIC-slp1-activating-regulon
2.57115051647007e-11	-0.25885447542281	0.781	0.859	1.48869614903617e-08	19	SCENIC-CG14860-activating-regulon
3.4768010480296e-11	0.748497857377904	1	0.999	2.01306780680914e-08	19	SCENIC-dwg-activating-regulon
6.05569907983677e-11	1.05866996199696	0.963	0.897	3.50624976722549e-08	19	SCENIC-lms-activating-regulon
6.59282327054912e-11	0.226446538687763	1	1	3.81724467364794e-08	19	SCENIC-TFAM-activating-regulon
8.31117509842599e-11	-0.276849484320297	1	0.999	4.81217038198865e-08	19	SCENIC-CG15436-activating-regulon
1.32709915797202e-10	0.212285907414874	1	1	7.683904124658e-08	19	SCENIC-exd-activating-regulon
3.68391034360059e-10	0.748435377494616	1	1	2.13298408894474e-07	19	SCENIC-CG8319-activating-regulon
3.71572909688294e-10	0.167821190511815	1	1	2.15140714709522e-07	19	SCENIC-Met-activating-regulon
4.93097654925099e-10	-0.123062163903067	1	1	2.85503542201632e-07	19	SCENIC-fkh-activating-regulon
4.97680991428121e-10	-0.122551591653258	1	1	2.88157294036882e-07	19	SCENIC-Sox102F-activating-regulon
7.26183363371169e-10	0.204840952238443	1	1	4.20460167391907e-07	19	SCENIC-CG17385-activating-regulon
2.4405255002197e-09	-0.22064838352896	1	1	1.4130642646272e-06	19	SCENIC-ct-activating-regulon
2.70859581359174e-09	0.694999641121871	1	1	1.56827697606962e-06	19	SCENIC-CG2199-activating-regulon
3.47986833218535e-09	-0.134778185659147	1	1	2.01484376433532e-06	19	SCENIC-tio-activating-regulon
4.24924536752208e-09	-0.114081998570028	1	1	2.46031306779528e-06	19	SCENIC-Snoo-activating-regulon
4.27480703914444e-09	0.168968057173213	1	1	2.47511327566463e-06	19	SCENIC-Kr-h1-activating-regulon
7.26931490752379e-09	0.377077144380516	1	1	4.20893333145628e-06	19	SCENIC-Cp190-activating-regulon
7.66317432381823e-09	0.246486498708806	1	1	4.43697793349076e-06	19	SCENIC-da-activating-regulon
1.28240715274582e-08	0.193786130476528	0.829	0.933	7.4251374143983e-06	19	SCENIC-CG10431-activating-regulon
1.64220975428059e-08	0.868464233266444	1	1	9.50839447728464e-06	19	SCENIC-pita-activating-regulon
2.2757241393743e-08	0.529143074300184	1	0.998	1.31764427669772e-05	19	SCENIC-dysf-activating-regulon
2.65826682615536e-08	-0.190383647954001	1	1	1.53913649234395e-05	19	SCENIC-fd102C-activating-regulon
3.78639703204507e-08	0.167664117417038	1	1	2.19232388155409e-05	19	SCENIC-CG10462-activating-regulon
4.08243461481779e-08	0.15557065539052	1	1	2.3637296419795e-05	19	SCENIC-so-activating-regulon
5.57782826617916e-08	0.153336389572853	1	1	3.22956256611773e-05	19	SCENIC-crc-activating-regulon
5.61179014055363e-08	-0.221619707286407	1	1	3.24922649138055e-05	19	SCENIC-CG34367-activating-regulon
6.14859607557691e-08	0.408431478251961	1	1	3.56003712775903e-05	19	SCENIC-eyg-activating-regulon
6.83546069767675e-08	-0.13215729164946	1	1	3.95773174395484e-05	19	SCENIC-sens-2-activating-regulon
7.13762187441947e-08	0.46022189872445	1	1	4.13268306528888e-05	19	SCENIC-Trl-activating-regulon
9.12756039796745e-08	-0.14444522167719	1	1	5.28485747042316e-05	19	SCENIC-gl-activating-regulon
1.16243690205388e-07	-0.122926237873229	1	1	6.73050966289198e-05	19	SCENIC-lilli-activating-regulon
1.44351168496491e-07	-0.119440322304273	1	1	8.35793265594681e-05	19	SCENIC-Hmx-activating-regulon
1.45618665931563e-07	-0.186511543759116	1	1	8.43132075743751e-05	19	SCENIC-opa-activating-regulon
1.68458614084331e-07	0.434322537961529	1	1	9.75375375548274e-05	19	SCENIC-CG14050-activating-regulon
2.05471843612599e-07	0.887945292866648	0.995	0.956	0.000118968197451695	19	SCENIC-CG17186-activating-regulon
2.0974767192368e-07	0.288983648672225	1	1	0.000121443902043811	19	SCENIC-Cf2-activating-regulon
2.98372028628961e-07	0.327809161210984	1	1	0.000172757404576168	19	SCENIC-Bap111-activating-regulon
3.33777495181551e-07	0.751109326661367	1	1	0.000193257169710118	19	SCENIC-btd-activating-regulon
4.57898131641251e-07	0.462858648275114	1	0.999	0.000265123018220284	19	SCENIC-CG8159-activating-regulon
5.59287896710221e-07	-0.120324223140653	0.979	0.981	0.000323827692195218	19	SCENIC-CG1024-activating-regulon
6.58723062534306e-07	0.215382615055626	1	1	0.000381400653207363	19	SCENIC-CG9305-activating-regulon
8.44343650305694e-07	-0.129595024722245	1	1	0.000488874973526997	19	SCENIC-jing-activating-regulon
9.43359580072155e-07	-0.144417879200109	1	1	0.000546205196861777	19	SCENIC-salm-activating-regulon
9.5693761543731e-07	-0.694749611339731	0.909	0.953	0.000554066879338202	19	SCENIC-E(spl)m8-HLH-activating-regulon
1.16764951651137e-06	0.167051503665659	1	1	0.000676069070060082	19	SCENIC-jumu-activating-regulon
1.2098483262198e-06	1.39182338180893	0.701	0.563	0.000700502180881262	19	SCENIC-hkb-activating-regulon
1.51741943138074e-06	-0.112137704880946	1	1	0.000878585850769447	19	SCENIC-MTA1-like-activating-regulon
1.5318924798211e-06	0.244771191060138	1	1	0.000886965745816414	19	SCENIC-CG18476-activating-regulon
1.75316959392754e-06	0.343051344864561	1	1	0.00101508519488405	19	SCENIC-CG8301-activating-regulon
2.19937882717184e-06	-0.277560702480375	1	0.999	0.00127344034093249	19	SCENIC-Fer3-activating-regulon
3.90145636189478e-06	0.274742311853244	1	1	0.00225894323353708	19	SCENIC-CG2120-activating-regulon
4.43932563558522e-06	0.745232722402657	1	0.997	0.00257036954300384	19	SCENIC-Spps-activating-regulon
4.646122239924e-06	0.311662191537608	1	1	0.002690104776916	19	SCENIC-Clamp-activating-regulon
4.7905945376226e-06	0.548817769307324	1	0.993	0.00277375423728349	19	SCENIC-CG17328-activating-regulon
5.11377211441536e-06	-0.141602036713978	1	1	0.00296087405424649	19	SCENIC-pnt-activating-regulon
8.31158822446614e-06	-0.211091601262557	0.834	0.87	0.00481240958196589	19	SCENIC-vnd-activating-regulon
1.21953507956148e-05	0.475398027977361	1	1	0.00706110811066098	19	SCENIC-M1BP-activating-regulon
1.66922497736391e-05	0.402727672130732	1	1	0.00966481261893704	19	SCENIC-CG4936-activating-regulon
1.98726970806039e-05	0.154695734231179	1	1	0.0115062916096697	19	SCENIC-Lpt-activating-regulon
3.12821213147086e-05	1.58492424911558	0.914	0.883	0.0181123482412163	19	SCENIC-trem-activating-regulon
3.79460175672237e-05	0.203368860518177	1	1	0.0219707441714225	19	SCENIC-slp2-activating-regulon
4.25292283451245e-05	0.606657146645809	1	0.998	0.0246244232118271	19	SCENIC-sqz-activating-regulon
6.79057096995989e-05	0.606373174870343	0.947	0.889	0.0393174059160678	19	SCENIC-CG8089-activating-regulon
9.48131507145692e-05	0.552457133207981	1	1	0.0548968142637356	19	SCENIC-CG7372-activating-regulon
0.000103044815215872	0.662944697472421	1	0.999	0.0596629480099896	19	SCENIC-cyc-activating-regulon
0.000103809658966971	0.189023309246501	1	1	0.0601057925418765	19	SCENIC-Hsf-activating-regulon
0.000105138123349566	0.214632105739859	1	1	0.0608749734193988	19	SCENIC-Asciz-activating-regulon
0.000123212175677757	0.702659142452029	0.979	0.935	0.0713398497174215	19	SCENIC-CG1603-activating-regulon
0.00016413483818126	0.101799438211191	1	1	0.0950340713069496	19	SCENIC-Ets21C-activating-regulon
0.000207758996398447	0.270554101868846	1	1	0.120292458914701	19	SCENIC-nub-activating-regulon
0.000237454697350996	0.444627080600995	1	0.997	0.137486269766227	19	SCENIC-Dlip2-activating-regulon
0.000380532383008	0.765078718695147	0.679	0.806	0.220328249761632	19	SCENIC-CG12744-activating-regulon
0.000418884412721111	0.274521517782642	1	0.994	0.242534074965523	19	SCENIC-CG13287-activating-regulon
0.000423127872097065	-0.105424296621662	1	1	0.244991037944201	19	SCENIC-peb-activating-regulon
0.000458543715397263	0.14591905841778	1	1	0.265496811215015	19	SCENIC-zfh1-activating-regulon
0.00048651414103889	0.38960700653579	1	1	0.281691687661517	19	SCENIC-MESR4-activating-regulon
0.000660207439728926	0.492832112752941	1	1	0.382260107603048	19	SCENIC-CG1647-activating-regulon
0.000687725429745767	0.238685504872387	1	1	0.398193023822799	19	SCENIC-Ets97D-activating-regulon
0.000772704145319518	0.545816580028737	1	0.998	0.447395700140001	19	SCENIC-Abd-B-activating-regulon
0.000799725787114536	0.315990867242681	1	1	0.463041230739317	19	SCENIC-CG10543-activating-regulon
0.000801717738928084	0.443003097574136	0.984	0.96	0.464194570839361	19	SCENIC-E(spl)mgamma-HLH-activating-regulon
0.00111899276905312	0.62510456810621	1	0.994	0.647896813281758	19	SCENIC-nom-activating-regulon
0.00113254482004599	0.163423161574143	1	1	0.655743450806629	19	SCENIC-CG6272-activating-regulon
0.00167666854682936	0.816127214871981	0.995	0.974	0.9707910886142	19	SCENIC-CG1663-activating-regulon
0.0019649853054456	0.198945115938276	1	1	1	19	SCENIC-trh-activating-regulon
0.0027218268394082	0.371190911294184	0.995	0.983	1	19	SCENIC-ro-activating-regulon
0.00274702071871065	0.21646740580406	1	1	1	19	SCENIC-topi-activating-regulon
0.00276173630266874	0.14307373500116	0.995	0.996	1	19	SCENIC-CG2678-activating-regulon
0.00296833572425065	0.183074805813911	1	1	1	19	SCENIC-dve-activating-regulon
0.00319956046971793	0.52847082860999	1	0.998	1	19	SCENIC-CG18262-activating-regulon
0.00412398699529376	0.426761431855349	1	0.997	1	19	SCENIC-CG13123-activating-regulon
0.00421306038501062	0.201482894236492	1	1	1	19	SCENIC-CG12236-activating-regulon
0.00490029193148356	0.147852110626033	1	1	1	19	SCENIC-dbr-activating-regulon
0.00517774048085431	0.602560274387235	1	0.996	1	19	SCENIC-CG17612-activating-regulon
0.00554510242873512	0.777528092728638	0.893	0.841	1	19	SCENIC-Neu2-activating-regulon
0.00678816251713883	0.354953664759253	1	1	1	19	SCENIC-Hr4-activating-regulon
0.00680050157479257	0.254679485322816	1	1	1	19	SCENIC-odd-activating-regulon
0.00849684865716424	0.673779655859642	0.995	0.978	1	19	SCENIC-CG11906-activating-regulon
0.00853915680848794	0.378317171247394	1	1	1	19	SCENIC-dany-activating-regulon
0.00885732845592066	0.170316772730545	0.995	0.998	1	19	SCENIC-Hey-activating-regulon
1.99890775016236e-125	2.46343801978101	1	1	1.15736758734401e-122	20	SCENIC-hb-activating-regulon
1.38846287489045e-124	2.32216155046595	1	1	8.03920004561571e-122	20	SCENIC-net-activating-regulon
1.47483363435326e-124	3.50233955834669	1	1	8.5392867429054e-122	20	SCENIC-CG32121-activating-regulon
2.20112250535931e-124	3.74597696573518	1	1	1.27444993060304e-121	20	SCENIC-CG14655-activating-regulon
7.68974655889568e-124	3.17134256238422	1	1	4.4523632576006e-121	20	SCENIC-nau-activating-regulon
3.17952345748408e-123	2.98896579905538	1	1	1.84094408188328e-120	20	SCENIC-Poxm-activating-regulon
3.95108784631494e-123	2.06482663813285	1	1	2.28767986301635e-120	20	SCENIC-Mrtf-activating-regulon
1.8121348758835e-122	2.93058584255147	1	1	1.04922609313655e-119	20	SCENIC-Kah-activating-regulon
5.80327807414568e-121	2.18569069395207	1	1	3.36009800493035e-118	20	SCENIC-slbo-activating-regulon
4.60333173582018e-119	2.68312329480247	1	1	2.66532907503988e-116	20	SCENIC-CG11617-activating-regulon
5.03821567584988e-117	2.4426874758221	1	1	2.91712687631708e-114	20	SCENIC-lmd-activating-regulon
4.66052077501366e-116	0.608924124011934	1	1	2.69844152873291e-113	20	SCENIC-sd-activating-regulon
2.75993587396943e-114	2.14063934119226	1	1	1.5980028710283e-111	20	SCENIC-Ets97D-activating-regulon
1.05054753729081e-110	2.32840561473371	1	1	6.08267024091377e-108	20	SCENIC-lab-activating-regulon
1.36816853049121e-107	1.74749538742479	1	0.999	7.92169579154412e-105	20	SCENIC-bap-activating-regulon
1.59450443440538e-107	1.60385993571393	1	1	9.23218067520715e-105	20	SCENIC-Trl-activating-regulon
3.40156312155535e-103	0.954495314857241	1	1	1.96950504738055e-100	20	SCENIC-CG32772-activating-regulon
3.97219533807813e-103	1.16548822110036	1	1	2.29990110074724e-100	20	SCENIC-mld-activating-regulon
7.81223843144473e-101	1.14262715598346	1	1	4.5232860518065e-98	20	SCENIC-CG10462-activating-regulon
6.27304226550499e-97	1.11888655125371	1	1	3.63209147172739e-94	20	SCENIC-D19B-activating-regulon
5.31001066868952e-96	0.696103923158534	1	1	3.07449617717123e-93	20	SCENIC-retn-activating-regulon
6.23974481202801e-96	1.50984228640739	1	1	3.61281224616422e-93	20	SCENIC-ci-activating-regulon
1.39500893711201e-94	0.477830009029398	1	1	8.07710174587857e-92	20	SCENIC-CHES-1-like-activating-regulon
1.80904124959014e-92	1.35867671660234	1	1	1.04743488351269e-89	20	SCENIC-Dlip1-activating-regulon
3.55746945357723e-91	1.39034935789279	1	1	2.05977481362121e-88	20	SCENIC-CG9876-activating-regulon
3.30205543814253e-90	1.14899534168087	1	1	1.91189009868452e-87	20	SCENIC-dsx-activating-regulon
4.23766389165111e-90	0.978124524096209	1	1	2.45360739326599e-87	20	SCENIC-usp-activating-regulon
3.63355638656642e-89	0.810077047097629	1	1	2.10382914782196e-86	20	SCENIC-kay-activating-regulon
2.10855751040876e-87	0.609973658414487	1	1	1.22085479852667e-84	20	SCENIC-CG11247-activating-regulon
2.10886238277715e-83	0.500519268454336	1	1	1.22103131962797e-80	20	SCENIC-Snoo-activating-regulon
2.13674226970478e-80	0.769531695937697	1	1	1.23717377415907e-77	20	SCENIC-Hr96-activating-regulon
6.6218827538736e-75	0.724346312858025	1	1	3.83407011449282e-72	20	SCENIC-PHDP-activating-regulon
1.4984825873827e-74	0.816444665765611	1	1	8.67621418094581e-72	20	SCENIC-Cf2-activating-regulon
2.20320246048966e-66	0.680886637886717	1	1	1.27565422462351e-63	20	SCENIC-Mitf-activating-regulon
1.96399166663891e-59	0.6953800864345	1	1	1.13715117498393e-56	20	SCENIC-noc-activating-regulon
3.12318842293171e-59	0.446158067142832	1	1	1.80832609687746e-56	20	SCENIC-Kr-h1-activating-regulon
1.24747506226751e-54	0.763210586304051	1	1	7.22288061052887e-52	20	SCENIC-dl-activating-regulon
6.42727185554171e-54	1.12676060212162	1	1	3.72139040435865e-51	20	SCENIC-Sox100B-activating-regulon
2.39598051008108e-53	0.734175087453604	1	1	1.38727271533695e-50	20	SCENIC-CG31388-activating-regulon
2.28273365164153e-48	0.83374084191894	1	1	1.32170278430045e-45	20	SCENIC-danr-activating-regulon
5.53191705870759e-47	0.319734701977479	1	1	3.20297997699169e-44	20	SCENIC-Blimp-1-activating-regulon
7.53639821542829e-46	0.642838866611148	1	1	4.36357456673298e-43	20	SCENIC-Atf3-activating-regulon
1.88996440173035e-45	1.53797569997817	1	0.998	1.09428938860187e-42	20	SCENIC-CG12659-activating-regulon
4.10842920437615e-45	0.479011279474104	1	1	2.37878050933379e-42	20	SCENIC-Hmx-activating-regulon
1.45798440097019e-43	0.704334519346631	1	1	8.44172968161742e-41	20	SCENIC-Med-activating-regulon
1.7549704945277e-42	1.1536754392026	1	1	1.01612791633154e-39	20	SCENIC-brk-activating-regulon
3.36281117414731e-41	0.481938430525727	1	1	1.94706766983129e-38	20	SCENIC-shn-activating-regulon
1.05915422851844e-40	0.434689352656154	1	1	6.13250298312174e-38	20	SCENIC-Usf-activating-regulon
1.25414297384131e-39	0.263368344701429	1	1	7.2614878185412e-37	20	SCENIC-REPTOR-activating-regulon
1.84745259829449e-39	0.208191934098112	1	1	1.06967505441251e-36	20	SCENIC-Pdp1-activating-regulon
5.2675376857171e-39	0.207619095167611	1	1	3.0499043200302e-36	20	SCENIC-hth-activating-regulon
7.32887567437244e-39	0.238466112212687	1	1	4.24341901546164e-36	20	SCENIC-gl-activating-regulon
3.00336840482535e-36	0.587448319659056	1	1	1.73895030639388e-33	20	SCENIC-apt-activating-regulon
3.72336573780033e-36	0.371033499986892	1	1	2.15582876218639e-33	20	SCENIC-Eip74EF-activating-regulon
7.46241719355937e-36	0.203014657387872	1	1	4.32073955507088e-33	20	SCENIC-Glut4EF-activating-regulon
3.9355296575951e-33	0.986488000805952	1	1	2.27867167174756e-30	20	SCENIC-Antp-activating-regulon
9.96888520587079e-33	0.498940146094851	1	1	5.77198453419919e-30	20	SCENIC-REPTOR-BP-activating-regulon
2.74362682444501e-32	0.570530344627296	1	1	1.58855993135366e-29	20	SCENIC-Sox14-activating-regulon
1.67788664708917e-30	1.08250727201774	0.985	0.867	9.7149636866463e-28	20	SCENIC-vnd-activating-regulon
2.97858080488231e-29	-0.351220166715594	1	1	1.72459828602686e-26	20	SCENIC-tsh-activating-regulon
1.05520077808689e-28	0.688153909241259	1	1	6.10961250512308e-26	20	SCENIC-CG12219-activating-regulon
4.04715678633537e-28	0.5280567698303	1	1	2.34330377928818e-25	20	SCENIC-lbl-activating-regulon
4.7318630319026e-28	0.514640287982156	1	1	2.7397486954716e-25	20	SCENIC-CG10543-activating-regulon
1.39969376829708e-27	0.198475843133019	1	1	8.10422691844012e-25	20	SCENIC-peb-activating-regulon
8.11077954706096e-27	0.317447062533157	1	1	4.69614135774829e-24	20	SCENIC-foxo-activating-regulon
4.53033115834619e-26	0.299693565071362	1	1	2.62306174068244e-23	20	SCENIC-exd-activating-regulon
8.75508208602151e-26	0.533008582845741	1	1	5.06919252780646e-23	20	SCENIC-CG12236-activating-regulon
8.81486092050026e-25	0.403568717929919	1	1	5.10380447296965e-22	20	SCENIC-elB-activating-regulon
1.24644929686186e-24	-0.319740903187017	1	1	7.21694142883015e-22	20	SCENIC-dmrt99B-activating-regulon
1.82071393543021e-24	0.213100501925983	1	1	1.05419336861409e-21	20	SCENIC-Crg-1-activating-regulon
8.24674287979898e-24	0.801095819175697	1	1	4.77486412740361e-21	20	SCENIC-Nf-YC-activating-regulon
1.9215102181007e-23	0.227235677462283	1	1	1.11255441628031e-20	20	SCENIC-rgr-activating-regulon
3.73233067738934e-23	-0.313670351293858	1	1	2.16101946220843e-20	20	SCENIC-fkh-activating-regulon
3.92421699023519e-23	0.442957612863856	1	1	2.27212163734618e-20	20	SCENIC-h-activating-regulon
6.68165281843602e-23	-0.223984654163678	1	0.997	3.86867698187446e-20	20	SCENIC-CkIIalpha-i1-activating-regulon
2.6556785005092e-22	-0.247865068384802	0.995	1	1.53763785179482e-19	20	SCENIC-CG2712-activating-regulon
2.89215689023523e-22	0.343369263771125	1	1	1.6745588394462e-19	20	SCENIC-Max-activating-regulon
3.26734609946504e-22	-0.450013746076109	1	1	1.89179339159026e-19	20	SCENIC-Six4-activating-regulon
6.259638610736e-22	0.667300599478843	1	1	3.62433075561614e-19	20	SCENIC-CG2199-activating-regulon
2.08869642475575e-21	0.356853651221384	1	1	1.20935522993358e-18	20	SCENIC-grau-activating-regulon
2.81457531325423e-21	0.407783330321055	1	1	1.6296391063742e-18	20	SCENIC-z-activating-regulon
2.82691991432569e-21	0.753815067423494	1	0.977	1.63678663039458e-18	20	SCENIC-en-activating-regulon
1.41171047333052e-20	0.232748643901156	1	1	8.17380364058369e-18	20	SCENIC-NFAT-activating-regulon
2.13072267967201e-20	0.354137635675062	1	1	1.23368843153009e-17	20	SCENIC-CG6254-activating-regulon
3.19578843354966e-20	0.171416963715492	1	1	1.85036150302525e-17	20	SCENIC-Sidpn-activating-regulon
1.19927044915089e-19	-0.420082618396501	1	1	6.94377590058365e-17	20	SCENIC-lov-activating-regulon
2.00031575717059e-19	0.329744577094027	1	1	1.15818282340177e-16	20	SCENIC-tx-activating-regulon
6.80916002249176e-19	0.237078595044837	1	1	3.94250365302273e-16	20	SCENIC-CG9932-activating-regulon
7.65660551172568e-19	0.204668433335281	1	1	4.43317459128917e-16	20	SCENIC-Eip93F-activating-regulon
9.82501710445436e-19	-0.48685634882878	0.99	0.998	5.68868490347907e-16	20	SCENIC-RunxA-activating-regulon
1.02934197518647e-18	0.445493634544738	1	1	5.95989003632963e-16	20	SCENIC-B-H1-activating-regulon
1.14015938176573e-18	-0.506931378466049	1	1	6.60152282042358e-16	20	SCENIC-bab1-activating-regulon
1.18929307309322e-18	-0.260444874489147	1	1	6.88600689320974e-16	20	SCENIC-CG12769-activating-regulon
1.30788235932203e-18	-0.396596132089105	0.959	0.973	7.57263886047454e-16	20	SCENIC-cad-activating-regulon
2.20770046267423e-18	-0.284600425336497	1	1	1.27825856788838e-15	20	SCENIC-Hr83-activating-regulon
2.71194556547466e-18	-0.255106878050101	1	1	1.57021648240983e-15	20	SCENIC-CG32006-activating-regulon
3.89240519361223e-18	-0.286728227586728	1	1	2.25370260710148e-15	20	SCENIC-l(3)neo38-activating-regulon
4.1132872137841e-18	-0.451712145493403	1	1	2.38159329678099e-15	20	SCENIC-Hr51-activating-regulon
5.40495361819472e-18	-0.339300486522277	1	1	3.12946814493474e-15	20	SCENIC-chn-activating-regulon
5.44652936380492e-18	-0.210872953067737	1	1	3.15354050164305e-15	20	SCENIC-CG12605-activating-regulon
5.49578248176682e-18	-0.20013889193733	0.995	0.998	3.18205805694299e-15	20	SCENIC-CG18011-activating-regulon
1.10319457118814e-17	0.619727860973002	1	1	6.38749656717933e-15	20	SCENIC-CG4707-activating-regulon
1.3489572357994e-17	-0.274023701253888	1	1	7.8104623952785e-15	20	SCENIC-mirr-activating-regulon
1.65654836330174e-17	-0.101029486285046	1	1	9.59141502351707e-15	20	SCENIC-CG6765-activating-regulon
2.9619746284187e-17	-0.392338995806661	1	1	1.71498330985443e-14	20	SCENIC-TfAP-2-activating-regulon
2.98648892968361e-17	-0.363882315860049	1	1	1.72917709028681e-14	20	SCENIC-Sox21b-activating-regulon
4.7737925322752e-17	0.171384111637598	1	1	2.76402587618734e-14	20	SCENIC-disco-r-activating-regulon
5.12920727438918e-17	0.298013066526268	1	1	2.96981101187133e-14	20	SCENIC-Dp-activating-regulon
6.07655423033735e-17	-0.361551537598439	0.949	0.981	3.51832489936533e-14	20	SCENIC-CG4854-activating-regulon
6.08045076309162e-17	0.225019393246209	1	1	3.52058099183005e-14	20	SCENIC-cwo-activating-regulon
6.96911489097896e-17	0.303996133371848	1	1	4.03511752187682e-14	20	SCENIC-ttk-activating-regulon
1.03332938187341e-16	-0.301008200565491	1	1	5.98297712104706e-14	20	SCENIC-ham-activating-regulon
1.17839618502231e-16	-0.31520357358256	1	1	6.82291391127918e-14	20	SCENIC-Hr3-activating-regulon
1.55469119659293e-16	0.289192900638398	1	1	9.00166202827305e-14	20	SCENIC-CG18476-activating-regulon
1.66012129087755e-16	-0.404034145575058	1	1	9.612102274181e-14	20	SCENIC-dimm-activating-regulon
1.67199574916972e-16	-0.432842890690401	0.949	0.995	9.68085538769267e-14	20	SCENIC-ind-activating-regulon
1.81802856919237e-16	-0.240309057546034	1	1	1.05263854156238e-13	20	SCENIC-jim-activating-regulon
